#
WEE2-AS1	389
WEE1	3772
WDR93	82
WDR92	1055
WDR91	1142
WDR90	8532
WDR83OS	728
WDR82	2867
WDR77	3510
WDR74	17210
WDR7-OT1	178
WDR7	3610
WDR62	3734
WDR6	6593
WDR47	1722
WDR46	887
WDR45	4701
WDR44	2799
WDR43	7327
WDR33	11793
WDR27	18141
WDR26	9829
WDR25	2225
WDR17	2603
WDR1	2242
WDPCP	6404
WDFY3-AS2	266
WDFY3	10797
WDFY1	2677
WBP1L	1968
WBP1	867
Vault	4
VXN	67
VWC2L-IT1	4
VWC2L	21
VWA8	6546
VWA7	60
VWA5B2	62
VTRNA2-1	4
VTI1B	1592
VTI1A	17506
VSIG8	39
VRK1	5584
VPS51	2251
VPS4A	2017
VPS45	6599
VPS37C	1367
VPS37B	2951
VPS36	5253
VPS35	2499
VPS33B-DT	96
VPS33B	1052
VPS33A	1979
VPS29	4261
VPS16	977
VPS13D	7479
VPS13B	12182
VN1R1	152
VMP1	4642
VMAC	131
VKORC1	461
VIPAS39	805
VEZT	5837
VDAC1	3707
VCP	3151
VCL	6896
VAX2	1051
VAT1	1208
VASH1-AS1	1062
VASH1	1702
VARS2	4228
VAMP3	1538
VAMP2	1331
VAC14	3470
UVSSA	4971
UVRAG	8897
UTP6	4739
UTP4	2339
UTP14C	1724
USP54	7144
USP49	3875
USP45	8596
USP4	2758
USP37	6260
USP34	20442
USP32	5147
USP31	5402
USP20	2574
USP2-AS1	828
USP15	6988
USHBP1	20
USF1	1515
URGCP-MRPS24	2899
URGCP	2274
URB1	5164
UQCR11	1481
UPRT	994
UPP2-IT1	1
UPP2	110
UPK3BL2	287
UPK3BL1	836
UPK1B	10
UPB1	73
UNC79	197
UNC45A	2347
UNC119B	3187
UMPS	2569
UMODL1	5
UMAD1	5467
ULK3	4713
ULK1	5729
UHRF1BP1	4625
UHRF1	5213
UGT8	1723
UGT2A2	14
UGT2A1	32
UGT1A9	26
UGT1A8	61
UGT1A7	22
UGT1A6	16
UGT1A5	10
UGT1A4	9
UGT1A3	5
UGT1A10	38
UGT1A1	2
UGCG	2890
UCKL1	3472
UCK2	10951
UCHL5	4562
UCHL3	5320
UBXN7	7735
UBTF	3319
UBTD2	3015
UBR7	1570
UBR5	20203
UBR4	20068
UBR2	4640
UBQLNL	9
UBQLN3	2
UBOX5	1111
UBFD1	3586
UBE4B	5828
UBE3A	7250
UBE2W	4296
UBE2V1	2712
UBE2R2	3636
UBE2Q2	3286
UBE2K	14186
UBE2J2	3275
UBE2G2	13883
UBE2G1	5325
UBE2F-SCLY	1709
UBE2F	1192
UBE2D3	6481
UBD	3
UBAP2L	9462
UBAP2	6304
UBAP1L	1317
UBAC2	9068
UBA7	111
UBA6-AS1	4076
UBA2	6480
UBA1	15435
UAP1	2513
UACA	6886
U73169.1	7
U62317.1	275
U52112.1	441
U47924.3	11
U2AF2	5393
U2AF1L4	376
Telomerase-vert	304
TYW1B	2709
TYSND1	2709
TYMP	47
TXNRD3	913
TXNRD1	4329
TXNDC9	798
TXNDC5	2862
TXNDC2	20
TXNDC12	2641
TXLNB	145
TWSG1	826
TWISTNB	1639
TWF2	335
TVP23C-CDRT4	6476
TVP23C	2969
TUT1	1550
TUSC7	2
TULP4	14885
TUG1	10721
TUFT1	1390
TUFM	4186
TUBGCP2	3837
TUBB3	180
TUBA8	704
TUB-AS1	9
TUB	2063
TTN-AS1	13188
TTLL7-IT1	101
TTLL7	4460
TTLL5	7551
TTLL3	4105
TTLL13P	238
TTLL11-IT1	659
TTLL11	2851
TTF2	6133
TTC8	1534
TTC7B	8231
TTC7A	1709
TTC6	663
TTC4	1604
TTC36	62
TTC33	1330
TTC31	2080
TTC3	25955
TTC28-AS1	2966
TTC28	32292
TTC27	2325
TTC23	3068
TTC17	10790
TTC12	1188
TSTD1	8
TSSK1B	6
TSR1	6704
TSPEAR	119
TSPAN9-IT1	38
TSPAN9	3353
TSPAN7	1752
TSPAN33	432
TSPAN3	4554
TSNAX-DISC1	4888
TSNAX	3008
TSNARE1	2236
TSN	1555
TSHZ2	6107
TSGA13	7
TSG101	1925
TSFM	1649
TSEN2	4734
TSBP1-AS1	219
TRRAP	10976
TRPV3	82
TRPV2	154
TRPV1	2834
TRPM7	9233
TRPC4AP	5554
TRPC1	4290
TRO	3487
TRMT61A	580
TRMT2B-AS1	170
TRMT2B	1901
TRMT2A	3836
TRMT12	978
TRMO	839
TRIP6	2363
TRIOBP	1786
TRIM6-TRIM34	560
TRIM6	538
TRIM59	1643
TRIM58	620
TRIM52-AS1	434
TRIM5	419
TRIM39-RPP21	1390
TRIM39	973
TRIM36-IT1	13
TRIM36	1139
TRIM34	17
TRIM3	968
TRIM28	6180
TRIM25	524
TRIM23	798
TRIM2	4750
TRIM16	4349
TRIM13	2125
TRIM11	2636
TREX2	2007
TREX1	368
TRDMT1	1889
TRAPPC9	3129
TRAPPC8	3080
TRAPPC5	308
TRAPPC4	606
TRAPPC2B	149
TRAPPC13	2600
TRAPPC11	2196
TRAPPC1	463
TRAK1	6762
TRAF3	9924
TRAF2	7574
TRADD	489
TRABD2B	4842
TPTEP2-CSNK1E	11309
TPTE	18
TPT1-AS1	1630
TPT1	3846
TPST2	1023
TPST1	2805
TPRA1	2041
TPR	19920
TPPP3	41
TPP1	950
TPM3	2790
TPH1	481
TPD52L2	7934
TPD52	6446
TPCN2	4319
TPCN1	4323
TP53I13	766
TOX2	808
TOX	130
TOR1AIP1	1574
TOPORS	842
TOP2B	6366
TONSL	3689
TOMM6	1121
TOMM5	813
TOMM40L	721
TOMM20L	25
TOMM20	7014
TNXB	522
TNS2	257
TNS1	266
TNRC6C-AS1	79
TNRC6C	5669
TNPO2	14877
TNPO1	11003
TNNT2	1
TNNI3K	457
TNNI3	168
TNKS	11188
TNK2	8507
TNIK	6559
TNFSF13	8
TNFSF12-TNFSF13	27
TNFSF12	19
TNFRSF6B	907
TNFRSF1A	642
TNFRSF13C	2430
TNFRSF10C	93
TNFRSF10B	8950
TNFAIP8L3	80
TMX2	3443
TMTC2	10491
TMSB15B-AS1	691
TMPRSS5	442
TMPPE	490
TMOD3	2664
TMOD2	2575
TMF1	2061
TMEM94	4300
TMEM91	1684
TMEM86B	235
TMEM72-AS1	290
TMEM63C	405
TMEM63A	2455
TMEM59	1670
TMEM43	3294
TMEM42	1097
TMEM39B	1681
TMEM35B	183
TMEM30A	2665
TMEM272	215
TMEM269	507
TMEM265	867
TMEM258	640
TMEM256-PLSCR3	808
TMEM256	301
TMEM255B	209
TMEM251	200
TMEM25	1477
TMEM249	68
TMEM245	9590
TMEM239	2
TMEM238L	1
TMEM232	410
TMEM231	1116
TMEM225B	249
TMEM222	1719
TMEM221	17
TMEM220-AS1	268
TMEM217	152
TMEM210	2
TMEM205	522
TMEM204	39
TMEM202-AS1	502
TMEM199	611
TMEM19	602
TMEM189-UBE2V1	4533
TMEM189	1817
TMEM182	1903
TMEM181	21175
TMEM179B	627
TMEM170A	1700
TMEM167A	3550
TMEM151B	24
TMEM14C	999
TMEM14B	1287
TMEM147-AS1	2081
TMEM141	789
TMEM135	5725
TMEM132E	972
TMEM131	4823
TMEM126B	1448
TMEM126A	205
TMEM120A	361
TMEM107	563
TMEM102	90
TMEFF1	2093
TMED7-TICAM2	1784
TMED7	1217
TMED6	89
TMED3	7195
TMED10	1758
TMCO6	2375
TMCO3	4771
TMCC3	1378
TMCC1	8780
TMC7	462
TMC6	882
TMC3-AS1	319
TMBIM4	1084
TMBIM1	173
TM9SF4	4181
TM9SF2	3162
TM9SF1	1007
TM7SF2	435
TM6SF2	104
TM4SF19-TCTEX1D2	219
TM4SF19	15
TM2D3	3023
TLR9	6
TLNRD1	285
TLN1	2785
TLK2	4869
TLE3	5311
TLCD4-RWDD3	2566
TLCD4	1248
TK2	1290
TJP2	1973
TJP1	6040
TIPIN	1693
TINCR	192
TINAGL1	8
TIMP2	742
TIMM44	4101
TIMM23B-AGAP6	8002
TIMM23B	3092
TIMM23	3381
TIMM10B	1023
TIGD1	1471
TIGAR	825
TICRR	5811
TICAM2	317
TIAM2	14097
TIAF1	875
TIA1	8686
THY1-AS1	8
THUMPD1	1598
THTPA	711
THSD4	5549
THSD1	4088
THRB-IT1	30
THRB	1560
THOC5	3204
THNSL1	146
THAP9-AS1	6410
THAP7-AS1	173
THAP2	420
TGM3	3
TGIF2-RAB5IF	4284
TGIF2	3160
TGFBR3	2526
TGFB2-OT1	9
TGFB2	305
TG	14
TFB1M	6773
TF	76
TEX45	40
TEX261	2041
TEX14	1187
TEX12	48
TET3	4370
TESK2	2195
TERF2	1843
TERC	308
TENM4	1351
TENM3	17225
TEN1-CDK3	1197
TEN1	329
TEKT2	70
TEDC2	1142
TEDC1	1226
TECTA	454
TECPR2	2245
TEAD2	755
TEAD1	13901
TCTEX1D2	779
TCP10L	171
TCP1	6517
TCL6	1
TCL1B	6
TCIRG1	1285
TCF7L1-IT1	17
TCF7L1	2321
TCF3	5646
TCF25	7154
TCERG1	14360
TBX2-AS1	1219
TBX19	439
TBRG4	2624
TBR1	3
TBPL1	2066
TBL1XR1	15984
TBCEL-TECTA	2129
TBCEL	3042
TBCE	5883
TBCD	7375
TBCCD1	733
TBC1D7	354
TBC1D4	20857
TBC1D3P1-DHX40P1	228
TBC1D30	586
TBC1D28	5
TBC1D26	69
TBC1D25	1189
TBC1D24	2121
TBC1D22B	1958
TBC1D2	353
TBC1D19	2428
TBC1D17	962
TBC1D16	3803
TBC1D14	4038
TBC1D12	3624
TBC1D10A	502
TBC1D1	3293
TAX1BP3	291
TATDN2	1968
TATDN1	2024
TAS2R50	81
TAS2R46	123
TAS2R43	83
TAS2R4	380
TAS2R31	222
TAS2R30	321
TAS2R3	66
TAS2R20	146
TAS2R19	325
TAS2R14	475
TAS2R13	138
TAS2R1	1
TARS2	2621
TARDBP	5278
TAP2	2675
TAOK1	13313
TANGO6	3393
TANC1	9956
TAL2	24
TAL1	41
TAGLN	212
TAGAP	5
TAFA2	1405
TAFA1	14
TAF9	1074
TAF6	1571
TAF4B	5029
TAF15	16470
TAF13	436
TAF10	991
TAF1	4642
TACC1	2318
TAC3	28
TAB2	7005
SZT2	6624
SYVN1	1203
SYTL5	154
SYT7	323
SYT17	147
SYS1-DBNDD2	1355
SYS1	683
SYNJ2BP-COX16	5113
SYNJ2BP	3924
SYNJ2-IT1	12
SYNJ2	5307
SYNGR1	1422
SYNGAP1	768
SYNCRIP	8330
SYN1	11
SYCP2L	5631
SYCE1L	662
SWAP70	1275
SVIL	7266
SVEP1	1094
SUSD6	1545
SURF6	2413
SURF2	777
SUPT4H1	795
SUPT3H	11308
SUPT20H	1734
SUOX	674
SUN2	1869
SUN1	12020
SUMO4	54
SUMO3	719
SUMO1	2266
SULT1E1	8
SULT1A4	14
SULT1A3	22
SUGT1P4-STRA6LP	677
SUGCT	6360
SUFU	4102
STYXL1	2375
STXBP2	340
STXBP1	1063
STX8	6218
STX6	2693
STX5	1527
STX2	2407
STX18-IT1	119
STX18-AS1	11711
STX18	4298
STX17-AS1	1832
STX16-NPEPL1	12671
STX16	9489
STX12	1895
STRN3	6826
STRN	4195
STRIP2	2502
STRC	76
STRADA	3961
STRA6LP	1676
STPG4	78
STPG2	672
STOX2	8493
STOX1	1240
STON1-GTF2A1L	1555
STON1	1236
STN1	722
STMN1	2857
STK40	2795
STK3	8877
STK19	969
STIMATE-MUSTN1	1534
STIMATE	1317
STIM1	4597
STIL	5867
STH	1
STEAP3-AS1	91
STEAP2-AS1	116
STBD1	145
STAU2	5442
STAT5B	7726
STAT4	471
STAT2	3827
STARD5	244
STARD13-IT1	27
STARD13	2136
STARD10	586
STAMBPL1	691
STAG3L5P-PVRIG2P-PILRB	11682
STAG1	16770
STAC3	256
ST7-OT4	613
ST7	7585
ST6GALNAC6	1819
ST6GALNAC2	218
ST6GAL2-IT1	1
ST6GAL2	2
ST3GAL3	4241
ST20-MTHFS	3031
ST20	1721
SSU72P8	1
SSTR2	40
SSH2	15857
SSH1	2109
SSBP1	3924
SRXN1	463
SRSF6	10556
SRSF4	10189
SRSF2	11239
SRSF1	14736
SRRM5	386
SRPRB	1218
SRPK3	87
SRP19	1782
SRGAP1	4803
SREBF1	3961
SRCAP	9750
SRBD1	5754
SRA1	1380
SQOR	38
SPTLC2	4014
SPTBN2	6112
SPTB	610
SPTAN1	8896
SPRED2	2236
SPPL3	5460
SPPL2B	4465
SPPL2A	1920
SPOUT1	2635
SPOPL	2216
SPOCK2	239
SPNS1	1137
SPN	4
SPINT2	101
SPINK8	4
SPIN4	764
SPIDR	13372
SPICE1	2507
SPIB	33
SPESP1	2
SPEM3	1
SPEM2	6
SPEM1	3
SPEGNB	4
SPEG	979
SPECC1L-ADORA2A	8524
SPECC1L	7581
SPECC1	5855
SPATS2L	2968
SPATS1	4
SPATA33	738
SPATA22	53
SPATA13	4921
SPAG7	715
SPAG6	18
SPAG5-AS1	86
SPAG5	4824
SP9	181
SP4	1456
SP2-AS1	865
SP100	936
SOX9-AS1	92
SOX7	114
SOX6	3983
SOX2-OT	1078
SOX2	278
SOX1-OT	105
SOX1	8
SOSTDC1	16
SOS1-IT1	78
SOS1	8745
SON	18184
SOHLH2	46
SOGA3	223
SOD2-OT1	88
SOD2	4671
SOD1	3181
SOCS5	1595
SOCAR	1
SNX9	8333
SNX8	1126
SNX5	9345
SNX29	4214
SNX27	4993
SNX2	1843
SNX15	363
SNX14	4424
SNUPN	1116
SNTB2	5354
SNRPN	2
SNRPD3	3132
SNRPB	2761
SNRPA1	3585
SNRK	1644
SNPH	215
SNORD99	89
SNORD98	16
SNORD97	99
SNORD96A	90
SNORD95	23
SNORD94	66
SNORD93	22
SNORD92	3
SNORD91B	27
SNORD91A	19
SNORD90	1
SNORD9	3
SNORD87	142
SNORD86	257
SNORD84	28
SNORD83B	114
SNORD83A	45
SNORD82	1
SNORD8	8
SNORD73B	9
SNORD73A	135
SNORD72	6
SNORD71	4
SNORD70B	47
SNORD70	17
SNORD7	18
SNORD69	27
SNORD68	216
SNORD67	11
SNORD66	2
SNORD65	161
SNORD63B	40
SNORD62B	26
SNORD62A	5
SNORD61	4
SNORD60	71
SNORD59A	13
SNORD58C	115
SNORD58B	186
SNORD58A	73
SNORD58	2
SNORD57	128
SNORD56	14
SNORD55	41
SNORD54	17
SNORD53B	4
SNORD53	8
SNORD52	138
SNORD51	33
SNORD50B	111
SNORD4B	102
SNORD4A	154
SNORD49B	212
SNORD49A	246
SNORD48	58
SNORD46	41
SNORD45C	36
SNORD45B	39
SNORD45A	65
SNORD43	15
SNORD42B	28
SNORD42A	93
SNORD41	4
SNORD3D	1
SNORD39	1
SNORD38C	13
SNORD38B	100
SNORD38A	118
SNORD37	3
SNORD36C	119
SNORD36B	68
SNORD36A	773
SNORD35B	122
SNORD35A	79
SNORD34	48
SNORD32A	56
SNORD30	151
SNORD28	65
SNORD27	101
SNORD26	93
SNORD25	64
SNORD24	38
SNORD23	50
SNORD22	409
SNORD21	52
SNORD20	13
SNORD2	88
SNORD1C	111
SNORD1B	13
SNORD1A	36
SNORD19C	63
SNORD19B	64
SNORD19	34
SNORD18C	41
SNORD18B	13
SNORD18A	12
SNORD17	311
SNORD16	38
SNORD15B	90
SNORD15A	38
SNORD14E	14
SNORD14D	55
SNORD14C	44
SNORD14B	59
SNORD14A	218
SNORD14	1
SNORD13E	7
SNORD138	11
SNORD12C	10
SNORD12B	54
SNORD127	3
SNORD126	3
SNORD125	16
SNORD124	15
SNORD121B	7
SNORD121A	8
SNORD12	69
SNORD11B	17
SNORD118	100
SNORD117	8
SNORD114-3	1
SNORD111B	9
SNORD111	2
SNORD110	33
SNORD11	43
SNORD105B	2
SNORD105	6
SNORD104	157
SNORD102	64
SNORD101	57
SNORD100	53
SNORD10	121
SNORA9B	51
SNORA9	87
SNORA84	53
SNORA81	85
SNORA80E	31
SNORA80D	21
SNORA80B	15
SNORA80A	11
SNORA7A	136
SNORA79B	121
SNORA79	7
SNORA78	9
SNORA77B	174
SNORA77	21
SNORA74D	58
SNORA74C-2	6
SNORA74C-1	4
SNORA74B	24
SNORA74A	190
SNORA73B	646
SNORA73A	719
SNORA73	15
SNORA72	47
SNORA71E	5
SNORA71D	21
SNORA71C	58
SNORA71B	94
SNORA71A	145
SNORA70I	5
SNORA70F	4
SNORA70D	4
SNORA70B	7
SNORA70	1
SNORA69	39
SNORA68B	3
SNORA68	108
SNORA67	264
SNORA66	64
SNORA65	66
SNORA64	244
SNORA63C	1
SNORA63B	24
SNORA63	336
SNORA61	314
SNORA60	9
SNORA6	114
SNORA5C	8
SNORA5B	5
SNORA5A	19
SNORA59B	5
SNORA59A	8
SNORA58B	25
SNORA58	26
SNORA57	6
SNORA56	53
SNORA55	32
SNORA54	24
SNORA53	143
SNORA52	155
SNORA51	25
SNORA50C	110
SNORA50B	19
SNORA50A	21
SNORA49	79
SNORA48	331
SNORA47	24
SNORA46	9
SNORA44	42
SNORA41	47
SNORA40B	7
SNORA4	122
SNORA3B	69
SNORA3A	68
SNORA38B	22
SNORA38	36
SNORA37	11
SNORA36C	1
SNORA36B	5
SNORA36A	22
SNORA35B	9
SNORA33	156
SNORA31B	61
SNORA31	14
SNORA30	15
SNORA2C	48
SNORA2B	51
SNORA2A	50
SNORA29	48
SNORA28	11
SNORA27	111
SNORA26	77
SNORA24	43
SNORA23	62
SNORA22B	13
SNORA21B	79
SNORA21	213
SNORA20	47
SNORA19	17
SNORA17B	233
SNORA17A	198
SNORA16B	4
SNORA16A	32
SNORA15	6
SNORA14B	28
SNORA14A	3
SNORA13	44
SNORA12	55
SNORA11G	8
SNORA11C	3
SNORA11B	3
SNORA11	3
SNORA10	241
SNIP1	1220
SNHG9	105
SNHG8	704
SNHG7	4375
SNHG6	1433
SNHG5	2778
SNHG4	7870
SNHG32	2393
SNHG31	1154
SNHG30	858
SNHG3	6097
SNHG29	10814
SNHG28	80
SNHG26	967
SNHG25	418
SNHG22	486
SNHG21	1504
SNHG20	3508
SNHG19	405
SNHG17	4754
SNHG16	5204
SNHG15	3713
SNHG12	2472
SNHG11	681
SNHG10	1258
SNHG1	9754
SND1-IT1	183
SND1	16158
SNAPC5	781
SNAPC1	812
SNAP23	1861
SMYD3-IT1	58
SMYD3	27200
SMTN	1021
SMPD3	21
SMIM7	1603
SMIM40	224
SMIM4	1157
SMIM39	3
SMIM38	44
SMIM26	181
SMIM2-AS1	117
SMIM17	165
SMG8	719
SMG6-IT1	12
SMG6	7932
SMG5	12899
SMC5	5024
SMC4	12713
SMC1A	14392
SMARCE1	3160
SMARCC2	6058
SMARCC1	13862
SMARCA4	9251
SMAP2	1820
SMAD9-IT1	7
SMAD9	1754
SMAD6	4321
SMAD5	5302
SMAD4	3759
SMAD2	4363
SLX1B-SULT1A4	29
SLX1A-SULT1A3	31
SLX1A	9
SLIT3	184
SLIT2-IT1	376
SLIT2	36396
SLIT1	1414
SLIRP	1177
SLFNL1-AS1	2078
SLCO1B3-SLCO1B7	4
SLC9C2	28
SLC9A9	1311
SLC9A5	1183
SLC9A3R1	435
SLC9A3	1021
SLC7A6	6287
SLC7A5	6630
SLC7A2	4431
SLC7A14-AS1	31
SLC6A16	1247
SLC6A13	41
SLC5A3	6350
SLC4A5	441
SLC4A2	3508
SLC48A1	329
SLC47A1	1218
SLC45A4	931
SLC44A5	10150
SLC43A3	130
SLC43A2	265
SLC3A1	20
SLC39A3	406
SLC39A11	6070
SLC39A1	1629
SLC38A6	1777
SLC38A1	16508
SLC35F5	5272
SLC35F4	37
SLC35F3	464
SLC35E2A	2176
SLC35E1	2330
SLC35D2	411
SLC35B2	497
SLC35A3	4994
SLC35A1	1857
SLC33A1	2210
SLC30A7	5476
SLC2A4RG	1063
SLC2A13	7392
SLC2A11	813
SLC2A1-AS1	448
SLC27A3	745
SLC26A7	306
SLC26A6	1390
SLC26A10	722
SLC25A51	691
SLC25A48	271
SLC25A43	1433
SLC25A42	1511
SLC25A36	12161
SLC25A32	1005
SLC25A3	5065
SLC25A29	1096
SLC25A28	2424
SLC25A26	3103
SLC25A25-AS1	1809
SLC25A21	4925
SLC25A17	3404
SLC25A16	9005
SLC25A15	619
SLC25A13	4398
SLC25A12	4149
SLC25A10	835
SLC23A3	63
SLC23A1	9
SLC22A1	254
SLC20A2	6615
SLC1A4	845
SLC1A3	7812
SLC16A3	62
SLC16A14	857
SLC15A4	2535
SLC14A2	37
SLC12A7	2663
SLC12A4	791
SLC12A1	10
SLC11A2	3768
SLBP	2018
SLAIN1	4661
SKP2	5770
SKP1	2486
SKOR1	135
SKAP1	146
SKA2	4864
SIRT2	1038
SIPA1L3	8664
SIPA1	445
SINHCAF	4627
SIN3B	5035
SIN3A	3861
SIK2	3852
SIGLEC5	2
SIGLEC11	2
SIAH2-AS1	751
SIAH2	620
SHROOM3-AS1	14
SHPK	2369
SHOC2	4273
SHMT1	2568
SHLD3	348
SHLD2	5355
SHISA5	727
SHF	377
SHC3	131
SHB	3145
SHANK2	708
SH3BP1	327
SH3BGRL2	2318
SH3BGR	247
SH2B2	563
SH2B1	3131
SGSM3	4241
SGPP2	171
SGO1-AS1	461
SGMS1	9684
SGK3	2444
SGK2	127
SGF29	833
SFTA3	176
SFT2D2	5254
SFRP1	15
SFMBT1	4148
SF3B3	11906
SETD6	5310
SETD4	783
SETBP1	4901
