#
ZNF225	667
ZNF223	0
ZNF222	0
ZNF212	1392
ZNF211	1146
ZNF208	25
ZNF207	15047
ZNF20	32
ZNF197-AS1	0
ZNF197	1670
ZNF19	0
ZNF18	701
ZNF177	0
ZNF174	0
ZNF17	0
ZNF157	242
ZNF141	669
ZNF121	21302
ZNF117	1662
ZNF112	679
ZNF107	3138
ZNF106	7461
ZNF10	19
ZMYND8	6848
ZMYND19	6755
ZMYM6	0
ZMIZ1-AS1	314
ZMAT2	989
ZKSCAN7-AS1	785
ZIM2-AS1	135
ZIM2	0
ZIC3	9
ZHX3	4764
ZHX2	4009
ZHX1-C8orf76	221
ZHX1	299
ZGPAT	92
ZGLP1	68
ZFYVE9	7536
ZFYVE28	2361
ZFYVE26	3862
ZFR	11333
ZFPM2	12796
ZFPM1	2168
ZFP91-CNTF	77
ZFP91	0
ZFP69B	754
ZFP41	0
ZFP37	78
ZFHX3	8113
ZFHX2-AS1	383
ZFAS1	4386
ZFAND3	16771
ZEB2	3895
ZDHHC5	2033
ZDHHC20-IT1	0
ZDHHC20	3920
ZDHHC14	10578
ZDHHC11B	1381
ZDHHC11	5374
ZCWPW2	9
ZCRB1	943
ZCCHC8	5213
ZCCHC2	1167
ZCCHC14	5711
ZC3H7A	5574
ZC3H14	4419
ZC3H11A	0
ZC2HC1B	0
ZBTB8B	0
ZBTB8A	662
ZBTB7C	692
ZBTB7A	2873
ZBTB40-IT1	0
ZBTB40	5990
ZBTB24	1667
ZBTB20	13386
ZBTB11	3380
ZBED6CL	0
ZBED6	0
ZBED3-AS1	0
ZBED3	1242
Z99916.1	0
Z99774.5	0
Z99774.3	0
Z99289.3	0
Z99289.2	0
Z99129.3	0
Z98884.2	0
Z98883.1	0
Z98752.3	47
Z98749.1	0
Z97633.1	0
Z97353.2	0
Z97200.1	0
Z97192.3	0
Z97192.2	0
Z96074.1	12
Z95331.1	8
Z94721.3	2
Z94721.2	407
Z94721.1	7001
Z93943.1	111
Z93930.3	0
Z93930.2	883
Z93403.1	1214
Z93241.1	41
Z93022.1	0
Z84492.1	136
Z84488.1	1202
Z84466.1	1
Z83844.2	2
Z83844.1	67
Z83843.1	0
Z82243.1	0
Z82190.2	79
Z69713.1	0
Z69667.1	17
Z68871.1	991
YY2	0
YY1	6669
YWHAH	799
YPEL2	1392
YPEL1	754
YOD1	2438
YJEFN3	982
YIPF1	1358
YES1	1975
YBX1	10408
XYLB	4512
XXYLT1	5617
XRN1	5540
XRCC1	724
XPNPEP3	2345
XKR9	0
XKR6	19506
XK	0
XIST	2323032
XIAP	3390
XGY2	0
WWTR1-IT1	0
WWTR1	2591
WWP2	2864
WWOX	66630
WTIP	652
WT1-AS	99
WSCD1	729
WNT9A	429
WNK1	16211
WLS	6610
WIPI1	125
WIPF3	516
WEE2-AS1	388
WEE1	3736
WDR93	78
WDR92	144
WDR91	1141
WDR90	8531
WDR83OS	0
WDR82	2862
WDR77	1605
WDR74	1497
WDR7-OT1	2
WDR7	3434
WDR62	3698
WDR6	6548
WDR47	1721
WDR46	874
WDR45	2172
WDR44	2798
WDR43	7312
WDR33	11785
WDR27	0
WDR26	9651
WDR25	2162
WDR17	2601
WDR1	2240
WDPCP	6387
WDFY3-AS2	260
WDFY3	10784
WDFY1	0
WBP1L	1967
WBP1	0
Vault	0
VXN	0
VWC2L-IT1	0
VWC2L	17
VWA8	6524
VWA7	59
VWA5B2	60
VTRNA2-1	0
VTI1B	967
VTI1A	17496
VSIG8	14
VRK1	5582
VPS51	2250
VPS4A	829
VPS45	6591
VPS37C	1279
VPS37B	1243
VPS36	1767
VPS35	2440
VPS33B-DT	58
VPS33B	0
VPS33A	0
VPS29	4087
VPS16	398
VPS13D	7471
VPS13B	12166
VN1R1	0
VMP1	4633
VMAC	0
VKORC1	13
VIPAS39	803
VEZT	5829
VDAC1	3706
VCP	3150
VCL	5709
VAX2	1050
VAT1	1205
VASH1-AS1	816
VASH1	918
VARS2	0
VAMP3	1516
VAMP2	0
VAC14	3449
UVSSA	4464
UVRAG	8873
UTP6	4738
UTP4	2337
UTP14C	0
USP54	7138
USP49	3866
USP45	8595
USP4	2735
USP37	6238
USP34	20435
USP32	5134
USP31	4839
USP20	2571
USP2-AS1	820
USP15	6984
USHBP1	10
USF1	1514
URGCP-MRPS24	24
URGCP	1
URB1	5153
UQCR11	0
UPRT	992
UPP2-IT1	0
UPP2	81
UPK3BL2	13
UPK3BL1	0
UPK1B	5
UPB1	65
UNC79	179
UNC45A	2346
UNC119B	3127
UMPS	2544
UMODL1	4
UMAD1	0
ULK3	4625
ULK1	5517
UHRF1BP1	4542
UHRF1	5208
UGT8	1722
UGT2A2	4
UGT2A1	22
UGT1A9	0
UGT1A8	23
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
UGT1A10	0
UGT1A1	0
UGCG	2881
UCKL1	3403
UCK2	10789
UCHL5	4546
UCHL3	25
UBXN7	7725
UBTF	3258
UBTD2	3006
UBR7	1388
UBR5	20202
UBR4	19319
UBR2	4635
UBQLNL	0
UBQLN3	0
UBOX5	619
UBFD1	3363
UBE4B	5819
UBE3A	7216
UBE2W	0
UBE2V1	0
UBE2R2	3635
UBE2Q2	3285
UBE2K	14135
UBE2J2	3272
UBE2G2	13882
UBE2G1	5322
UBE2F-SCLY	216
UBE2F	0
UBE2D3	6480
UBD	0
UBAP2L	9437
UBAP2	6289
UBAP1L	1316
UBAC2	9047
UBA7	104
UBA6-AS1	4075
UBA2	6477
UBA1	15225
UAP1	2432
UACA	6828
U73169.1	0
U62317.1	0
U52112.1	35
U47924.3	0
U2AF2	5326
U2AF1L4	0
Telomerase-vert	0
TYW1B	2707
TYSND1	2708
TYMP	15
TXNRD3	753
TXNRD1	4243
TXNDC9	797
TXNDC5	0
TXNDC2	18
TXNDC12	1070
TXLNB	82
TWSG1	823
TWISTNB	1637
TWF2	87
TVP23C-CDRT4	1716
TVP23C	0
TUT1	0
TUSC7	0
TULP4	5363
TUG1	9505
TUFT1	966
TUFM	4098
TUBGCP2	3714
TUBB3	2
TUBA8	700
TUB-AS1	0
TUB	2054
TTN-AS1	12063
TTLL7-IT1	0
TTLL7	4359
TTLL5	7550
TTLL3	543
TTLL13P	0
TTLL11-IT1	0
TTLL11	2192
TTF2	6123
TTC8	1526
TTC7B	8230
TTC7A	1684
TTC6	662
TTC4	28
TTC36	59
TTC33	1325
TTC31	2079
TTC3	25835
TTC28-AS1	2803
TTC28	32280
TTC27	2324
TTC23	3034
TTC17	9987
TTC12	1161
TSTD1	0
TSSK1B	0
TSR1	6658
TSPEAR	118
TSPAN9-IT1	0
TSPAN9	3288
TSPAN7	117
TSPAN33	428
TSPAN3	4096
TSNAX-DISC1	406
TSNAX	0
TSNARE1	2235
TSN	1554
TSHZ2	6104
TSGA13	1
TSG101	1895
TSFM	440
TSEN2	4723
TSBP1-AS1	218
TRRAP	10969
TRPV3	32
TRPV2	146
TRPV1	945
TRPM7	8182
TRPC4AP	5544
TRPC1	4285
TRO	3479
TRMT61A	579
TRMT2B-AS1	2
TRMT2B	1733
TRMT2A	3703
TRMT12	977
TRMO	809
TRIP6	2352
TRIOBP	1677
TRIM6-TRIM34	9
TRIM6	3
TRIM59	0
TRIM58	617
TRIM52-AS1	2
TRIM5	65
TRIM39-RPP21	72
TRIM39	85
TRIM36-IT1	0
TRIM36	1126
TRIM34	0
TRIM3	967
TRIM28	5745
TRIM25	516
TRIM23	797
TRIM2	0
TRIM16	3093
TRIM13	1806
TRIM11	2620
TREX2	1727
TREX1	0
TRDMT1	1884
TRAPPC9	3114
TRAPPC8	3069
TRAPPC5	51
TRAPPC4	568
TRAPPC2B	0
TRAPPC13	2252
TRAPPC11	2188
TRAPPC1	306
TRAK1	6759
TRAF3	9919
TRAF2	7559
TRADD	486
TRABD2B	4670
TPTEP2-CSNK1E	4019
TPTE	0
TPT1-AS1	1593
TPT1	3771
TPST2	1019
TPST1	2802
TPRA1	1971
TPR	19899
TPPP3	37
TPP1	226
TPM3	2767
TPH1	149
TPD52L2	7926
TPD52	4021
TPCN2	823
TPCN1	4293
TP53I13	0
TOX2	805
TOX	129
TOR1AIP1	1571
TOPORS	841
TOP2B	6353
TONSL	3636
TOMM6	0
TOMM5	0
TOMM40L	713
TOMM20L	6
TOMM20	6986
TNXB	283
TNS2	256
TNS1	264
TNRC6C-AS1	0
TNRC6C	5657
TNPO2	14871
TNPO1	11001
TNNT2	0
TNNI3K	0
TNNI3	111
TNKS	11187
TNK2	8456
TNIK	6556
TNFSF13	0
TNFSF12-TNFSF13	0
TNFSF12	0
TNFRSF6B	0
TNFRSF1A	641
TNFRSF13C	2352
TNFRSF10C	4
TNFRSF10B	8949
TNFAIP8L3	76
TMX2	0
TMTC2	10487
TMSB15B-AS1	0
TMPRSS5	441
TMPPE	0
TMOD3	2650
TMOD2	2416
TMF1	2059
TMEM94	4276
TMEM91	1231
TMEM86B	93
TMEM72-AS1	260
TMEM63C	257
TMEM63A	2147
TMEM59	1617
TMEM43	734
TMEM42	1090
TMEM39B	1677
TMEM35B	0
TMEM30A	2664
TMEM272	0
TMEM269	290
TMEM265	0
TMEM258	626
TMEM256-PLSCR3	167
TMEM256	0
TMEM255B	201
TMEM251	0
TMEM25	1474
TMEM249	0
TMEM245	9538
TMEM239	0
TMEM238L	0
TMEM232	408
TMEM231	0
TMEM225B	56
TMEM222	1704
TMEM221	2
TMEM220-AS1	0
TMEM217	4
TMEM210	0
TMEM205	1
TMEM204	36
TMEM202-AS1	457
TMEM199	0
TMEM19	402
TMEM189-UBE2V1	4
TMEM189	0
TMEM182	1901
TMEM181	21044
TMEM179B	603
TMEM170A	0
TMEM167A	3538
TMEM151B	0
TMEM14C	998
TMEM14B	0
TMEM147-AS1	2080
TMEM141	0
TMEM135	5716
TMEM132E	969
TMEM131	4822
TMEM126B	1447
TMEM126A	204
TMEM120A	357
TMEM107	463
TMEM102	0
TMEFF1	0
TMED7-TICAM2	252
TMED7	0
TMED6	0
TMED3	7193
TMED10	1757
TMCO6	2374
TMCO3	4202
TMCC3	1362
TMCC1	8671
TMC7	460
TMC6	803
TMC3-AS1	66
TMBIM4	0
TMBIM1	171
TM9SF4	4135
TM9SF2	3129
TM9SF1	0
TM7SF2	434
TM6SF2	0
TM4SF19-TCTEX1D2	0
TM4SF19	0
TM2D3	3009
TLR9	0
TLNRD1	275
TLN1	2745
TLK2	4757
TLE3	5310
TLCD4-RWDD3	160
TLCD4	10
TK2	456
TJP2	0
TJP1	5986
TIPIN	1680
TINCR	191
TINAGL1	6
TIMP2	630
TIMM44	4100
TIMM23B-AGAP6	1335
TIMM23B	0
TIMM23	3377
TIMM10B	0
TIGD1	1459
TIGAR	0
TICRR	4587
TICAM2	0
TIAM2	12470
TIAF1	0
TIA1	8685
THY1-AS1	0
THUMPD1	1597
THTPA	0
THSD4	5383
THSD1	602
THRB-IT1	0
THRB	1530
THOC5	1951
THNSL1	0
THAP9-AS1	4
THAP7-AS1	172
THAP2	309
TGM3	0
TGIF2-RAB5IF	179
TGIF2	45
TGFBR3	2520
TGFB2-OT1	0
TGFB2	296
TG	13
TFB1M	6719
TF	70
TEX45	25
TEX261	0
TEX14	1066
TEX12	0
TET3	4366
TESK2	0
TERF2	1758
TERC	4
TENM4	1347
TENM3	17213
TEN1-CDK3	6
TEN1	0
TEKT2	68
TEDC2	1135
TEDC1	1101
TECTA	345
TECPR2	2240
TEAD2	753
TEAD1	13898
TCTEX1D2	0
TCP10L	0
TCP1	6422
TCL6	0
TCL1B	0
TCIRG1	1278
TCF7L1-IT1	0
TCF7L1	2298
TCF3	5638
TCF25	4622
TCERG1	14297
TBX2-AS1	0
TBX19	436
TBRG4	2592
TBR1	1
TBPL1	1086
TBL1XR1	15976
TBCEL-TECTA	77
TBCEL	1099
TBCE	3481
TBCD	7340
TBCCD1	668
TBC1D7	352
TBC1D4	20770
TBC1D3P1-DHX40P1	70
TBC1D30	0
TBC1D28	2
TBC1D26	23
TBC1D25	911
TBC1D24	272
TBC1D22B	1957
TBC1D2	351
TBC1D19	2426
TBC1D17	935
TBC1D16	3764
TBC1D14	3917
TBC1D12	1998
TBC1D10A	291
TBC1D1	3288
TAX1BP3	40
TATDN2	108
TATDN1	1973
TAS2R50	0
TAS2R46	0
TAS2R43	0
TAS2R4	0
TAS2R31	0
TAS2R30	0
TAS2R3	0
TAS2R20	0
TAS2R19	0
TAS2R14	0
TAS2R13	0
TAS2R1	0
TARS2	2612
TARDBP	0
TAP2	0
TAOK1	12271
TANGO6	3300
TANC1	9955
TAL2	23
TAL1	40
TAGLN	203
TAGAP	4
TAFA2	1374
TAFA1	13
TAF9	7
TAF6	1207
TAF4B	5012
TAF15	15096
TAF13	435
TAF10	361
TAF1	4641
TACC1	2305
TAC3	25
TAB2	6951
SZT2	6570
SYVN1	1188
SYTL5	0
SYT7	316
SYT17	139
SYS1-DBNDD2	329
SYS1	6
SYNJ2BP-COX16	102
SYNJ2BP	0
SYNJ2-IT1	0
SYNJ2	5295
SYNGR1	1397
SYNGAP1	763
SYNCRIP	3579
SYN1	2
SYCP2L	2889
SYCE1L	139
SWAP70	1272
SVIL	7257
SVEP1	1091
SUSD6	1532
SURF6	2406
SURF2	776
SUPT4H1	0
SUPT3H	11306
SUPT20H	1733
SUOX	673
SUN2	1450
SUN1	12014
SUMO4	0
SUMO3	718
SUMO1	2264
SULT1E1	6
SULT1A4	0
SULT1A3	0
SUGT1P4-STRA6LP	56
SUGCT	6276
SUFU	4098
STYXL1	2117
STXBP2	193
STXBP1	1062
STX8	6131
STX6	1955
STX5	1470
STX2	2372
STX18-IT1	0
STX18-AS1	11707
STX18	4179
STX17-AS1	240
STX16-NPEPL1	697
STX16	40
STX12	1869
STRN3	6823
STRN	3990
STRIP2	2485
STRC	68
STRADA	0
STRA6LP	133
STPG4	0
STPG2	457
STOX2	8167
STOX1	1236
STON1-GTF2A1L	213
STON1	2
STN1	703
STMN1	2854
STK40	2794
STK3	8872
STK19	967
STIMATE-MUSTN1	44
STIMATE	0
STIM1	4575
STIL	5866
STH	0
STEAP3-AS1	90
STEAP2-AS1	115
STBD1	0
STAU2	3502
STAT5B	7067
STAT4	470
STAT2	3820
STARD5	239
STARD13-IT1	0
STARD13	2109
STARD10	0
STAMBPL1	670
STAG3L5P-PVRIG2P-PILRB	2530
STAG1	16757
STAC3	209
ST7-OT4	0
ST7	2210
ST6GALNAC6	123
ST6GALNAC2	171
ST6GAL2-IT1	0
ST6GAL2	1
ST3GAL3	4
ST20-MTHFS	7
ST20	0
SSU72P8	0
SSTR2	0
SSH2	15802
SSH1	2097
SSBP1	3478
SRXN1	0
SRSF6	74
SRSF4	10085
SRSF2	11084
SRSF1	0
SRRM5	153
SRPRB	1212
SRPK3	78
SRP19	782
SRGAP1	4786
SREBF1	3882
SRCAP	315
SRBD1	5743
SRA1	1365
SQOR	5
SPTLC2	3982
SPTBN2	6101
SPTB	608
SPTAN1	8891
SPRED2	2134
SPPL3	5455
SPPL2B	3114
SPPL2A	1910
SPOUT1	0
SPOPL	1593
SPOCK2	238
SPNS1	0
SPN	0
SPINT2	79
SPINK8	3
SPIN4	0
SPIDR	13320
SPICE1	0
SPIB	10
SPESP1	0
SPEM3	0
SPEM2	0
SPEM1	0
SPEGNB	0
SPEG	903
SPECC1L-ADORA2A	265
SPECC1L	0
SPECC1	2446
SPATS2L	2966
SPATS1	1
SPATA33	737
SPATA22	3
SPATA13	0
SPAG7	714
SPAG6	6
SPAG5-AS1	80
SPAG5	1961
SP9	178
SP4	1450
SP2-AS1	734
SP100	932
SOX9-AS1	0
SOX7	35
SOX6	3978
SOX2-OT	797
SOX2	0
SOX1-OT	93
SOX1	0
SOSTDC1	0
SOS1-IT1	0
SOS1	8667
SON	18020
SOHLH2	6
SOGA3	0
SOD2-OT1	0
SOD2	4538
SOD1	3160
SOCS5	0
SOCAR	0
SNX9	8316
SNX8	1120
SNX5	9034
SNX29	4196
SNX27	4989
SNX2	1776
SNX15	0
SNX14	3192
SNUPN	647
SNTB2	2996
SNRPN	0
SNRPD3	0
SNRPB	2177
SNRPA1	3584
SNRK	1641
SNPH	112
SNORD99	0
SNORD98	0
SNORD97	0
SNORD96A	0
SNORD95	0
SNORD94	0
SNORD93	0
SNORD92	0
SNORD91B	0
SNORD91A	0
SNORD90	0
SNORD9	0
SNORD87	0
SNORD86	0
SNORD84	0
SNORD83B	0
SNORD83A	0
SNORD82	0
SNORD8	0
SNORD73B	0
SNORD73A	0
SNORD72	0
SNORD71	0
SNORD70B	0
SNORD70	0
SNORD7	0
SNORD69	0
SNORD68	0
SNORD67	0
SNORD66	0
SNORD65	0
SNORD63B	0
SNORD62B	0
SNORD62A	0
SNORD61	0
SNORD60	0
SNORD59A	0
SNORD58C	0
SNORD58B	0
SNORD58A	0
SNORD58	0
SNORD57	0
SNORD56	0
SNORD55	0
SNORD54	0
SNORD53B	0
SNORD53	0
SNORD52	0
SNORD51	0
SNORD50B	0
SNORD4B	0
SNORD4A	0
SNORD49B	0
SNORD49A	0
SNORD48	0
SNORD46	0
SNORD45C	0
SNORD45B	0
SNORD45A	0
SNORD43	0
SNORD42B	0
SNORD42A	0
SNORD41	0
SNORD3D	0
SNORD39	0
SNORD38C	0
SNORD38B	0
SNORD38A	0
SNORD37	0
SNORD36C	0
SNORD36B	0
SNORD36A	0
SNORD35B	0
SNORD35A	0
SNORD34	0
SNORD32A	0
SNORD30	0
SNORD28	0
SNORD27	0
SNORD26	0
SNORD25	0
SNORD24	0
SNORD23	0
SNORD22	0
SNORD21	0
SNORD20	0
SNORD2	0
SNORD1C	0
SNORD1B	0
SNORD1A	0
SNORD19C	0
SNORD19B	0
SNORD19	0
SNORD18C	0
SNORD18B	0
SNORD18A	0
SNORD17	0
SNORD16	0
SNORD15B	0
SNORD15A	0
SNORD14E	0
SNORD14D	0
SNORD14C	0
SNORD14B	0
SNORD14A	0
SNORD14	0
SNORD13E	0
SNORD138	0
SNORD12C	0
SNORD12B	0
SNORD127	0
SNORD126	0
SNORD125	0
SNORD124	0
SNORD121B	0
SNORD121A	0
SNORD12	0
SNORD11B	0
SNORD118	0
SNORD117	0
SNORD114-3	0
SNORD111B	0
SNORD111	0
SNORD110	0
SNORD11	0
SNORD105B	0
SNORD105	0
SNORD104	0
SNORD102	0
SNORD101	0
SNORD100	0
SNORD10	0
SNORA9B	0
SNORA9	0
SNORA84	0
SNORA81	0
SNORA80E	0
SNORA80D	0
SNORA80B	0
SNORA80A	0
SNORA7A	0
SNORA79B	0
SNORA79	0
SNORA78	0
SNORA77B	0
SNORA77	0
SNORA74D	0
SNORA74C-2	0
SNORA74C-1	0
SNORA74B	0
SNORA74A	0
SNORA73B	0
SNORA73A	0
SNORA73	0
SNORA72	0
SNORA71E	0
SNORA71D	0
SNORA71C	0
SNORA71B	0
SNORA71A	0
SNORA70I	0
SNORA70F	0
SNORA70D	0
SNORA70B	0
SNORA70	0
SNORA69	0
SNORA68B	0
SNORA68	0
SNORA67	0
SNORA66	0
SNORA65	0
SNORA64	0
SNORA63C	0
SNORA63B	0
SNORA63	0
SNORA61	0
SNORA60	0
SNORA6	0
SNORA5C	0
SNORA5B	0
SNORA5A	0
SNORA59B	0
SNORA59A	0
SNORA58B	0
SNORA58	0
SNORA57	0
SNORA56	0
SNORA55	0
SNORA54	0
SNORA53	0
SNORA52	0
SNORA51	0
SNORA50C	0
SNORA50B	0
SNORA50A	0
SNORA49	0
SNORA48	0
SNORA47	0
SNORA46	0
SNORA44	0
SNORA41	0
SNORA40B	0
SNORA4	0
SNORA3B	0
SNORA3A	0
SNORA38B	0
SNORA38	0
SNORA37	0
SNORA36C	0
SNORA36B	0
SNORA36A	0
SNORA35B	0
SNORA33	0
SNORA31B	0
SNORA31	0
SNORA30	0
SNORA2C	0
SNORA2B	0
SNORA2A	0
SNORA29	0
SNORA28	0
SNORA27	0
SNORA26	0
SNORA24	0
SNORA23	0
SNORA22B	0
SNORA21B	0
SNORA21	0
SNORA20	0
SNORA19	0
SNORA17B	0
SNORA17A	0
SNORA16B	0
SNORA16A	0
SNORA15	0
SNORA14B	0
SNORA14A	0
SNORA13	0
SNORA12	0
SNORA11G	0
SNORA11C	0
SNORA11B	0
SNORA11	0
SNORA10	0
SNIP1	1219
SNHG9	96
SNHG8	661
SNHG7	3944
SNHG6	1291
SNHG5	2667
SNHG4	0
SNHG32	0
SNHG31	1149
SNHG30	840
SNHG3	0
SNHG29	10194
SNHG28	76
SNHG26	945
SNHG25	151
SNHG22	450
SNHG21	133
SNHG20	0
SNHG19	334
SNHG17	4436
SNHG16	5044
SNHG15	3626
SNHG12	1995
SNHG11	667
SNHG10	1059
SNHG1	8871
SND1-IT1	0
SND1	15969
SNAPC5	594
SNAPC1	603
SNAP23	1858
SMYD3-IT1	0
SMYD3	27135
SMTN	1020
SMPD3	20
SMIM7	0
SMIM40	1
SMIM4	1156
SMIM39	0
SMIM38	0
SMIM26	0
SMIM2-AS1	114
SMIM17	0
SMG8	0
SMG6-IT1	0
SMG6	7897
SMG5	12894
SMC5	4949
SMC4	12709
SMC1A	14339
SMARCE1	903
SMARCC2	0
SMARCC1	13678
SMARCA4	9214
SMAP2	1819
SMAD9-IT1	0
SMAD9	1747
SMAD6	4260
SMAD5	5276
SMAD4	2364
SMAD2	4354
SLX1B-SULT1A4	15
SLX1A-SULT1A3	0
SLX1A	0
SLIT3	183
SLIT2-IT1	0
SLIT2	36017
SLIT1	1216
SLIRP	1167
SLFNL1-AS1	2076
SLCO1B3-SLCO1B7	3
SLC9C2	19
SLC9A9	1307
SLC9A5	1040
SLC9A3R1	434
SLC9A3	115
SLC7A6	6286
SLC7A5	6580
SLC7A2	4371
SLC7A14-AS1	0
SLC6A16	1235
SLC6A13	39
SLC5A3	0
SLC4A5	0
SLC4A2	3469
SLC48A1	326
SLC47A1	1213
SLC45A4	901
SLC44A5	10139
SLC43A3	75
SLC43A2	257
SLC3A1	4
SLC39A3	0
SLC39A11	6058
SLC39A1	1
SLC38A6	1727
SLC38A1	16499
SLC35F5	5263
SLC35F4	35
SLC35F3	458
SLC35E2A	136
SLC35E1	0
SLC35D2	128
SLC35B2	480
SLC35A3	0
SLC35A1	1290
SLC33A1	0
SLC30A7	5475
SLC2A4RG	1056
SLC2A13	7390
SLC2A11	23
SLC2A1-AS1	447
SLC27A3	672
SLC26A7	252
SLC26A6	1373
SLC26A10	1
SLC25A51	0
SLC25A48	235
SLC25A43	1401
SLC25A42	1509
SLC25A36	12120
SLC25A32	0
SLC25A3	4922
SLC25A29	966
SLC25A28	2423
SLC25A26	3094
SLC25A25-AS1	1805
SLC25A21	4914
SLC25A17	3389
SLC25A16	9003
SLC25A15	601
SLC25A13	4396
SLC25A12	4145
SLC25A10	154
SLC23A3	1
SLC23A1	3
SLC22A1	253
SLC20A2	6540
SLC1A4	840
SLC1A3	7443
SLC16A3	61
SLC16A14	854
SLC15A4	2320
SLC14A2	31
SLC12A7	2660
SLC12A4	731
SLC12A1	4
SLC11A2	3764
SLBP	2017
SLAIN1	4660
SKP2	5767
SKP1	1757
SKOR1	119
SKAP1	145
SKA2	4812
SIRT2	1037
SIPA1L3	8611
SIPA1	442
SINHCAF	4561
SIN3B	4980
SIN3A	3748
SIK2	3842
SIGLEC5	0
SIGLEC11	0
SIAH2-AS1	683
SIAH2	619
SHROOM3-AS1	11
SHPK	0
SHOC2	4269
SHMT1	2548
SHLD3	0
SHLD2	5269
SHISA5	726
SHF	340
SHC3	112
SHB	19
SHANK2	707
SH3BP1	0
SH3BGRL2	2315
SH3BGR	0
SH2B2	558
SH2B1	0
SGSM3	68
SGPP2	170
SGO1-AS1	458
SGMS1	9677
SGK3	219
SGK2	65
SGF29	0
SFTA3	4
SFT2D2	5251
SFRP1	13
SFMBT1	3244
SF3B3	11895
SETD6	5156
SETD4	776
SETBP1	4833
SESN1	4365
SERPINA5	0
SERPINA4	0
SERINC4	4
SERGEF	12003
SERF2	3413
SEPTIN9	9517
SEPTIN6	2418
SEPTIN5	102
SEPTIN2	13933
SEPTIN12	5
SEPTIN10	2339
SEPTIN1	42
SEPSECS-AS1	0
SENP6	16682
SENP5	5880
SENP3-EIF4A1	150
SENP3	380
SEMA7A	154
SEMA6D	1047
